system:index,classification,.geo
9059,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92886836744158,50.947367433903985]}"
9060,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92895819897,50.947367433903985]}"
9061,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92904803049841,50.947367433903985]}"
9062,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92913786202682,50.947367433903985]}"
9063,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92922769355523,50.947367433903985]}"
9064,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92931752508365,50.947367433903985]}"
9065,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92940735661206,50.947367433903985]}"
9066,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92949718814047,50.947367433903985]}"
9067,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92958701966889,50.947367433903985]}"
9068,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9296768511973,50.947367433903985]}"
9069,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92976668272571,50.947367433903985]}"
9070,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92985651425411,50.947367433903985]}"
9071,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92994634578253,50.947367433903985]}"
9072,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.9474572654324]}"
9073,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.9474572654324]}"
9074,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.9474572654324]}"
9075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.9474572654324]}"
9076,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.9474572654324]}"
9077,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.9474572654324]}"
9078,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.9474572654324]}"
9079,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.9474572654324]}"
9080,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.9474572654324]}"
9081,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.9474572654324]}"
9082,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.9474572654324]}"
9083,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.9474572654324]}"
9084,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.9474572654324]}"
9085,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.9474572654324]}"
9086,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.9474572654324]}"
9087,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.9474572654324]}"
9088,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.9474572654324]}"
9089,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.9474572654324]}"
9090,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.9474572654324]}"
9091,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.9474572654324]}"
9092,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.9474572654324]}"
9093,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.9474572654324]}"
9094,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.9474572654324]}"
9095,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.9474572654324]}"
9096,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.9474572654324]}"
9097,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.9474572654324]}"
9098,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.9474572654324]}"
9099,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.9474572654324]}"
9100,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.9474572654324]}"
9101,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.9474572654324]}"
9102,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.9474572654324]}"
9103,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.9474572654324]}"
9104,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.9474572654324]}"
9105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.9474572654324]}"
9106,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.9474572654324]}"
9107,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.9474572654324]}"
9108,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.9474572654324]}"
9109,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.9474572654324]}"
9110,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.9474572654324]}"
9111,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.9474572654324]}"
9112,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.9474572654324]}"
9113,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.9474572654324]}"
9114,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.9474572654324]}"
9115,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.9474572654324]}"
9116,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.9474572654324]}"
9117,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.9474572654324]}"
9118,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.9474572654324]}"
9119,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.9474572654324]}"
9120,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.9474572654324]}"
9121,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.9474572654324]}"
9122,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.9474572654324]}"
9123,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.9474572654324]}"
9124,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.9474572654324]}"
9125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.9474572654324]}"
9126,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.9474572654324]}"
9127,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.9474572654324]}"
9128,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.9474572654324]}"
9129,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.9474572654324]}"
9130,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.9474572654324]}"
9131,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.9474572654324]}"
9132,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.9474572654324]}"
9133,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.9474572654324]}"
9134,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.9474572654324]}"
9135,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.9474572654324]}"
9136,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.9474572654324]}"
9137,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.9474572654324]}"
9138,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.9474572654324]}"
9139,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.9474572654324]}"
9140,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.9474572654324]}"
9141,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.9474572654324]}"
9142,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.9474572654324]}"
9143,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.9474572654324]}"
9144,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.9474572654324]}"
9145,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.9474572654324]}"
9146,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.9474572654324]}"
9147,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.9474572654324]}"
9148,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.9474572654324]}"
9149,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.9474572654324]}"
9150,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.9474572654324]}"
9151,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.9474572654324]}"
9152,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.9474572654324]}"
9153,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.9474572654324]}"
9154,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.9474572654324]}"
9155,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.9474572654324]}"
9156,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.9474572654324]}"
9157,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.9474572654324]}"
9158,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.9474572654324]}"
9159,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.9474572654324]}"
9160,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.9474572654324]}"
9161,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.9474572654324]}"
9162,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.9474572654324]}"
9163,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.9474572654324]}"
9164,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.9474572654324]}"
9165,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.9474572654324]}"
9166,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.9474572654324]}"
9167,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.9474572654324]}"
9168,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.9474572654324]}"
9169,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.9474572654324]}"
9170,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.9474572654324]}"
9171,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.9474572654324]}"
9172,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.9474572654324]}"
9173,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.9474572654324]}"
9174,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.9474572654324]}"
9175,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.9474572654324]}"
9176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.9474572654324]}"
9177,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.9474572654324]}"
9178,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.9474572654324]}"
9179,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.9474572654324]}"
9180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.9474572654324]}"
9181,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.9474572654324]}"
9182,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.9474572654324]}"
9183,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.9474572654324]}"
9184,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.9474572654324]}"
9185,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.9474572654324]}"
9186,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.9474572654324]}"
9187,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.9474572654324]}"
9188,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.9474572654324]}"
9189,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.9474572654324]}"
9190,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.9474572654324]}"
9191,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.9474572654324]}"
9192,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.9474572654324]}"
9193,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.9474572654324]}"
9194,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.9474572654324]}"
9195,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.9474572654324]}"
9196,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.9474572654324]}"
9197,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.9474572654324]}"
9198,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.9474572654324]}"
9199,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.9474572654324]}"
9200,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.9474572654324]}"
9201,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.9474572654324]}"
9202,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.9474572654324]}"
9203,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.9474572654324]}"
9204,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.9474572654324]}"
9205,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.9474572654324]}"
9206,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92527510630511,50.9474572654324]}"
9207,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92536493783352,50.9474572654324]}"
9208,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92545476936193,50.9474572654324]}"
9209,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92554460089035,50.9474572654324]}"
9210,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92563443241876,50.9474572654324]}"
9211,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92572426394717,50.9474572654324]}"
9212,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92581409547559,50.9474572654324]}"
9213,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92590392700399,50.9474572654324]}"
9214,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9259937585324,50.9474572654324]}"
9215,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92608359006081,50.9474572654324]}"
9216,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92617342158923,50.9474572654324]}"
9217,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92626325311764,50.9474572654324]}"
9218,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92635308464605,50.9474572654324]}"
9219,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92644291617447,50.9474572654324]}"
9220,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92653274770288,50.9474572654324]}"
9221,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92662257923129,50.9474572654324]}"
9222,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9267124107597,50.9474572654324]}"
9223,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92680224228812,50.9474572654324]}"
9224,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92689207381652,50.9474572654324]}"
9225,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92698190534493,50.9474572654324]}"
9226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92707173687334,50.9474572654324]}"
9227,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92716156840176,50.9474572654324]}"
9228,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92725139993017,50.9474572654324]}"
9229,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92734123145858,50.9474572654324]}"
9230,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.927431062987,50.9474572654324]}"
9231,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92752089451541,50.9474572654324]}"
9232,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92761072604382,50.9474572654324]}"
9233,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92770055757224,50.9474572654324]}"
9234,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92779038910065,50.9474572654324]}"
9235,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92788022062905,50.9474572654324]}"
9236,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92797005215746,50.9474572654324]}"
9237,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92805988368588,50.9474572654324]}"
9238,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92814971521429,50.9474572654324]}"
9239,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9282395467427,50.9474572654324]}"
9240,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92832937827112,50.9474572654324]}"
9241,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92841920979953,50.9474572654324]}"
9242,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92850904132794,50.9474572654324]}"
9243,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92859887285636,50.9474572654324]}"
9244,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92868870438477,50.9474572654324]}"
9245,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92877853591318,50.9474572654324]}"
9246,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92886836744158,50.9474572654324]}"
9247,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92895819897,50.9474572654324]}"
9248,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92904803049841,50.9474572654324]}"
9249,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92913786202682,50.9474572654324]}"
9250,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92922769355523,50.9474572654324]}"
9251,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92931752508365,50.9474572654324]}"
9252,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92940735661206,50.9474572654324]}"
9253,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92949718814047,50.9474572654324]}"
9254,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92958701966889,50.9474572654324]}"
9255,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9296768511973,50.9474572654324]}"
9256,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92976668272571,50.9474572654324]}"
9257,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92985651425411,50.9474572654324]}"
9258,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92994634578253,50.9474572654324]}"
9259,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93003617731094,50.9474572654324]}"
9260,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93012600883935,50.9474572654324]}"
9261,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.947547096960804]}"
9262,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.947547096960804]}"
9263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.947547096960804]}"
9264,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.947547096960804]}"
9265,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.947547096960804]}"
9266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.947547096960804]}"
9267,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.947547096960804]}"
9268,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.947547096960804]}"
9269,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.947547096960804]}"
9270,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.947547096960804]}"
9271,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.947547096960804]}"
9272,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.947547096960804]}"
9273,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.947547096960804]}"
9274,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.947547096960804]}"
9275,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.947547096960804]}"
9276,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.947547096960804]}"
9277,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.947547096960804]}"
9278,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.947547096960804]}"
9279,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.947547096960804]}"
9280,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.947547096960804]}"
9281,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.947547096960804]}"
9282,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.947547096960804]}"
9283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.947547096960804]}"
9284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.947547096960804]}"
9285,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.947547096960804]}"
9286,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.947547096960804]}"
9287,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.947547096960804]}"
9288,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.947547096960804]}"
9289,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.947547096960804]}"
9290,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.947547096960804]}"
9291,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.947547096960804]}"
9292,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.947547096960804]}"
9293,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.947547096960804]}"
9294,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.947547096960804]}"
9295,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.947547096960804]}"
9296,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.947547096960804]}"
9297,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.947547096960804]}"
9298,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.947547096960804]}"
9299,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.947547096960804]}"
9300,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.947547096960804]}"
9301,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.947547096960804]}"
9302,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.947547096960804]}"
9303,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.947547096960804]}"
9304,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.947547096960804]}"
9305,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.947547096960804]}"
9306,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.947547096960804]}"
9307,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.947547096960804]}"
9308,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.947547096960804]}"
9309,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.947547096960804]}"
9310,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.947547096960804]}"
9311,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.947547096960804]}"
9312,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.947547096960804]}"
9313,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.947547096960804]}"
9314,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.947547096960804]}"
9315,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.947547096960804]}"
9316,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.947547096960804]}"
9317,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.947547096960804]}"
9318,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.947547096960804]}"
9319,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.947547096960804]}"
9320,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.947547096960804]}"
9321,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.947547096960804]}"
9322,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.947547096960804]}"
9323,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.947547096960804]}"
9324,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.947547096960804]}"
9325,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.947547096960804]}"
9326,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.947547096960804]}"
9327,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.947547096960804]}"
