system:index,B2,B3,B4,B8,NDVI,cluster,.geo
13553,398.0,632.0,524.0,2350.0,0.6353514,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92814971521429,50.94934372752905]}"
13554,398.0,632.0,524.0,2350.0,0.6353514,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9282395467427,50.94934372752905]}"
13555,339.0,602.0,402.0,2552.0,0.72782665,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92832937827112,50.94934372752905]}"
13556,379.0,640.0,508.0,2490.0,0.6611074,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92841920979953,50.94934372752905]}"
13557,379.0,640.0,508.0,2490.0,0.6611074,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92850904132794,50.94934372752905]}"
13558,503.0,755.0,792.0,2294.0,0.48671418,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92859887285636,50.94934372752905]}"
13559,560.0,827.0,901.0,2106.0,0.40073162,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92868870438477,50.94934372752905]}"
13560,560.0,827.0,901.0,2106.0,0.40073162,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92877853591318,50.94934372752905]}"
13561,476.0,740.0,745.0,2176.0,0.4899007,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92886836744158,50.94934372752905]}"
13562,476.0,740.0,745.0,2176.0,0.4899007,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92895819897,50.94934372752905]}"
13563,379.0,614.0,476.0,2474.0,0.6772881,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92904803049841,50.94934372752905]}"
13564,331.0,614.0,381.0,2700.0,0.7526777,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92913786202682,50.94934372752905]}"
13565,331.0,614.0,381.0,2700.0,0.7526777,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92922769355523,50.94934372752905]}"
13566,426.0,698.0,596.0,2556.0,0.6218274,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92931752508365,50.94934372752905]}"
13567,541.0,790.0,824.0,2172.0,0.44993323,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92940735661206,50.94934372752905]}"
13568,541.0,790.0,824.0,2172.0,0.44993323,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92949718814047,50.94934372752905]}"
13569,511.0,747.0,770.0,2192.0,0.48008102,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92958701966889,50.94934372752905]}"
13570,511.0,747.0,770.0,2192.0,0.48008102,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9296768511973,50.94934372752905]}"
13571,396.0,598.0,504.0,2514.0,0.666004,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92976668272571,50.94934372752905]}"
13572,323.0,594.0,375.0,2840.0,0.7667185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92985651425411,50.94934372752905]}"
13573,323.0,594.0,375.0,2840.0,0.7667185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92994634578253,50.94934372752905]}"
13574,385.0,664.0,560.0,2708.0,0.65728277,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93003617731094,50.94934372752905]}"
13575,512.0,786.0,715.0,2758.0,0.58825225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93012600883935,50.94934372752905]}"
13576,512.0,786.0,715.0,2758.0,0.58825225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93021584036777,50.94934372752905]}"
13577,425.0,715.0,547.0,3084.0,0.6987056,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93030567189618,50.94934372752905]}"
13578,346.0,637.0,418.0,3212.0,0.76969695,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93039550342459,50.94934372752905]}"
13579,368.0,646.0,504.0,2896.0,0.7035294,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91206987162855,50.94943355905746]}"
13580,350.0,622.0,413.0,3064.0,0.7624389,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91215970315696,50.94943355905746]}"
13581,399.0,693.0,486.0,2962.0,0.71809745,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91224953468537,50.94943355905746]}"
13582,520.0,814.0,794.0,2356.0,0.495873,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91233936621379,50.94943355905746]}"
13583,520.0,814.0,794.0,2356.0,0.495873,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9124291977422,50.94943355905746]}"
13584,578.0,844.0,926.0,1942.0,0.35425383,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91251902927061,50.94943355905746]}"
13585,487.0,773.0,784.0,2438.0,0.5133457,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91260886079903,50.94943355905746]}"
13586,487.0,773.0,784.0,2438.0,0.5133457,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91269869232744,50.94943355905746]}"
13587,368.0,656.0,482.0,2938.0,0.7181287,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91278852385585,50.94943355905746]}"
13588,368.0,656.0,482.0,2938.0,0.7181287,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.94943355905746]}"
13589,321.0,612.0,373.0,3320.0,0.7979962,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.94943355905746]}"
13590,391.0,666.0,562.0,2806.0,0.6662708,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.94943355905746]}"
13591,391.0,666.0,562.0,2806.0,0.6662708,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.94943355905746]}"
13592,534.0,758.0,822.0,2100.0,0.43737167,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.94943355905746]}"
13593,510.0,768.0,790.0,1922.0,0.41740412,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.94943355905746]}"
13594,510.0,768.0,790.0,1922.0,0.41740412,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.94943355905746]}"
13595,410.0,630.0,568.0,2158.0,0.5832722,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.94943355905746]}"
13596,410.0,630.0,568.0,2158.0,0.5832722,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94943355905746]}"
13597,314.0,562.0,389.0,2706.0,0.7486268,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94943355905746]}"
13598,334.0,617.0,425.0,2832.0,0.7390236,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94943355905746]}"
13599,334.0,617.0,425.0,2832.0,0.7390236,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94943355905746]}"
13600,434.0,697.0,665.0,2232.0,0.5409044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94943355905746]}"
13601,503.0,750.0,742.0,2062.0,0.47075605,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94943355905746]}"
13602,503.0,750.0,742.0,2062.0,0.47075605,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94943355905746]}"
13603,400.0,661.0,558.0,2144.0,0.5869726,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94943355905746]}"
13604,310.0,542.0,374.0,2630.0,0.7509987,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94943355905746]}"
13605,310.0,542.0,374.0,2630.0,0.7509987,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94943355905746]}"
13606,300.0,551.0,348.0,2938.0,0.78819233,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94943355905746]}"
13607,300.0,551.0,348.0,2938.0,0.78819233,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94943355905746]}"
13608,396.0,616.0,576.0,2636.0,0.64134496,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94943355905746]}"
13609,514.0,740.0,794.0,1992.0,0.4300072,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94943355905746]}"
13610,514.0,740.0,794.0,1992.0,0.4300072,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94943355905746]}"
13611,515.0,786.0,776.0,1928.0,0.4260355,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94943355905746]}"
13612,421.0,704.0,610.0,2288.0,0.57902,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94943355905746]}"
13613,421.0,704.0,610.0,2288.0,0.57902,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94943355905746]}"
13614,369.0,621.0,462.0,2532.0,0.69138277,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94943355905746]}"
13615,369.0,621.0,462.0,2532.0,0.69138277,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94943355905746]}"
13616,386.0,688.0,502.0,2568.0,0.67296416,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94943355905746]}"
13617,484.0,758.0,756.0,2358.0,0.51445085,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94943355905746]}"
13618,484.0,758.0,756.0,2358.0,0.51445085,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94943355905746]}"
13619,564.0,808.0,898.0,2040.0,0.3886998,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94943355905746]}"
13620,521.0,778.0,835.0,2132.0,0.4371419,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94943355905746]}"
13621,521.0,778.0,835.0,2132.0,0.4371419,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94943355905746]}"
13622,502.0,769.0,785.0,2094.0,0.45467177,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94943355905746]}"
13623,402.0,656.0,585.0,2178.0,0.5765472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94943355905746]}"
13624,402.0,656.0,585.0,2178.0,0.5765472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94943355905746]}"
13625,336.0,562.0,440.0,2238.0,0.67139655,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94943355905746]}"
13626,336.0,562.0,440.0,2238.0,0.67139655,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94943355905746]}"
13627,360.0,613.0,510.0,2324.0,0.6400847,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94943355905746]}"
13628,487.0,749.0,766.0,2236.0,0.48967355,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94943355905746]}"
13629,487.0,749.0,766.0,2236.0,0.48967355,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94943355905746]}"
13630,558.0,769.0,861.0,2214.0,0.44,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94943355905746]}"
13631,460.0,686.0,681.0,2404.0,0.55850893,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94943355905746]}"
13632,460.0,686.0,681.0,2404.0,0.55850893,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94943355905746]}"
13633,363.0,618.0,454.0,2676.0,0.70990413,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94943355905746]}"
13634,363.0,618.0,454.0,2676.0,0.70990413,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94943355905746]}"
13635,356.0,612.0,436.0,2868.0,0.7360775,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94943355905746]}"
13636,438.0,724.0,584.0,2872.0,0.662037,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94943355905746]}"
13637,438.0,724.0,584.0,2872.0,0.662037,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94943355905746]}"
13638,539.0,786.0,858.0,2478.0,0.4856115,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94943355905746]}"
13639,505.0,731.0,768.0,2302.0,0.49967426,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94943355905746]}"
13640,505.0,731.0,768.0,2302.0,0.49967426,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94943355905746]}"
13641,366.0,588.0,474.0,2596.0,0.6912052,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94943355905746]}"
13642,324.0,576.0,354.0,3040.0,0.79139656,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.94943355905746]}"
13643,324.0,576.0,354.0,3040.0,0.79139656,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.94943355905746]}"
13644,376.0,674.0,480.0,3086.0,0.7307908,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.94943355905746]}"
13645,376.0,674.0,480.0,3086.0,0.7307908,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.94943355905746]}"
13646,508.0,796.0,794.0,2728.0,0.54911983,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.94943355905746]}"
13647,576.0,813.0,870.0,2342.0,0.45828146,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.94943355905746]}"
13648,576.0,813.0,870.0,2342.0,0.45828146,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.94943355905746]}"
13649,470.0,727.0,670.0,2334.0,0.5539281,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.94943355905746]}"
13650,368.0,616.0,461.0,2462.0,0.68457067,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.94943355905746]}"
13651,368.0,616.0,461.0,2462.0,0.68457067,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.94943355905746]}"
13652,358.0,582.0,408.0,2754.0,0.7419355,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.94943355905746]}"
13653,358.0,582.0,408.0,2754.0,0.7419355,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.94943355905746]}"
13654,424.0,688.0,612.0,2790.0,0.64021164,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.94943355905746]}"
13655,557.0,822.0,876.0,2462.0,0.47513482,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.94943355905746]}"
13656,557.0,822.0,876.0,2462.0,0.47513482,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.94943355905746]}"
13657,540.0,792.0,830.0,2258.0,0.46243525,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.94943355905746]}"
13658,443.0,668.0,614.0,2360.0,0.5870881,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.94943355905746]}"
13659,443.0,668.0,614.0,2360.0,0.5870881,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.94943355905746]}"
13660,416.0,647.0,570.0,2402.0,0.6164199,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.94943355905746]}"
13661,360.0,606.0,464.0,2614.0,0.6985055,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.94943355905746]}"
13662,360.0,606.0,464.0,2614.0,0.6985055,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.94943355905746]}"
13663,367.0,622.0,476.0,2908.0,0.71867615,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.94943355905746]}"
13664,367.0,622.0,476.0,2908.0,0.71867615,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.94943355905746]}"
13665,525.0,764.0,812.0,2564.0,0.5189573,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.94943355905746]}"
13666,610.0,864.0,954.0,2288.0,0.4114744,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.94943355905746]}"
13667,610.0,864.0,954.0,2288.0,0.4114744,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.94943355905746]}"
13668,476.0,706.0,714.0,2298.0,0.52589643,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.94943355905746]}"
13669,344.0,601.0,472.0,2630.0,0.6956802,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.94943355905746]}"
13670,344.0,601.0,472.0,2630.0,0.6956802,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.94943355905746]}"
13671,332.0,590.0,384.0,2764.0,0.75603557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.94943355905746]}"
13672,332.0,590.0,384.0,2764.0,0.75603557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.94943355905746]}"
13673,413.0,659.0,586.0,2714.0,0.64484847,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.94943355905746]}"
13674,536.0,798.0,831.0,2322.0,0.47288296,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.94943355905746]}"
13675,536.0,798.0,831.0,2322.0,0.47288296,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.94943355905746]}"
13676,553.0,750.0,810.0,2136.0,0.45010182,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.94943355905746]}"
13677,414.0,648.0,584.0,2318.0,0.597519,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.94943355905746]}"
13678,414.0,648.0,584.0,2318.0,0.597519,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.94943355905746]}"
13679,371.0,557.0,462.0,2460.0,0.6837782,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.94943355905746]}"
13680,371.0,557.0,462.0,2460.0,0.6837782,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.94943355905746]}"
13681,378.0,604.0,518.0,2526.0,0.6596584,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.94943355905746]}"
13682,487.0,720.0,734.0,2514.0,0.54802954,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.94943355905746]}"
13683,487.0,720.0,734.0,2514.0,0.54802954,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.94943355905746]}"
13684,568.0,792.0,857.0,2242.0,0.44691837,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.94943355905746]}"
13685,472.0,692.0,693.0,2146.0,0.51179993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.94943355905746]}"
13686,472.0,692.0,693.0,2146.0,0.51179993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.94943355905746]}"
13687,397.0,606.0,514.0,2178.0,0.61812776,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.94943355905746]}"
13688,362.0,585.0,458.0,2296.0,0.6673929,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.94943355905746]}"
13689,362.0,585.0,458.0,2296.0,0.6673929,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.94943355905746]}"
13690,407.0,648.0,554.0,2366.0,0.62054795,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.94943355905746]}"
13691,407.0,648.0,554.0,2366.0,0.62054795,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.94943355905746]}"
13692,538.0,783.0,806.0,2202.0,0.46409574,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.94943355905746]}"
13693,568.0,794.0,850.0,2148.0,0.4329553,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.94943355905746]}"
13694,568.0,794.0,850.0,2148.0,0.4329553,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.94943355905746]}"
13695,454.0,692.0,670.0,2350.0,0.5562914,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.94943355905746]}"
13696,380.0,596.0,474.0,2404.0,0.6706046,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.94943355905746]}"
13697,380.0,596.0,474.0,2404.0,0.6706046,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.94943355905746]}"
13698,346.0,600.0,440.0,2644.0,0.7146563,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.94943355905746]}"
13699,346.0,600.0,440.0,2644.0,0.7146563,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.94943355905746]}"
13700,329.0,610.0,406.0,2654.0,0.73464054,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.94943355905746]}"
13701,417.0,704.0,568.0,2828.0,0.66548884,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.94943355905746]}"
13702,417.0,704.0,568.0,2828.0,0.66548884,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.94943355905746]}"
13703,526.0,794.0,814.0,2374.0,0.489335,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.94943355905746]}"
13704,487.0,700.0,730.0,2224.0,0.5057549,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.94943355905746]}"
13705,487.0,700.0,730.0,2224.0,0.5057549,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.94943355905746]}"
13706,366.0,584.0,489.0,2374.0,0.6584003,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.94943355905746]}"
13707,331.0,604.0,434.0,2522.0,0.7063599,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.94943355905746]}"
13708,331.0,604.0,434.0,2522.0,0.7063599,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.94943355905746]}"
13709,422.0,700.0,628.0,2444.0,0.5911458,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.94943355905746]}"
13710,422.0,700.0,628.0,2444.0,0.5911458,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.94943355905746]}"
13711,550.0,826.0,896.0,2308.0,0.44069913,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.94943355905746]}"
13712,578.0,841.0,920.0,2204.0,0.41101152,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.94943355905746]}"
13713,578.0,841.0,920.0,2204.0,0.41101152,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.94943355905746]}"
13714,434.0,650.0,650.0,2406.0,0.5746073,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.94943355905746]}"
13715,344.0,578.0,411.0,2558.0,0.7231391,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.94943355905746]}"
13716,344.0,578.0,411.0,2558.0,0.7231391,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.94943355905746]}"
13717,367.0,616.0,460.0,2742.0,0.71267956,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.94943355905746]}"
13718,367.0,616.0,460.0,2742.0,0.71267956,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.94943355905746]}"
13719,456.0,705.0,669.0,2570.0,0.58690953,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.94943355905746]}"
13720,524.0,788.0,818.0,2298.0,0.4749679,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.94943355905746]}"
13721,524.0,788.0,818.0,2298.0,0.4749679,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.94943355905746]}"
13722,468.0,701.0,700.0,2192.0,0.515906,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.94943355905746]}"
13723,347.0,570.0,474.0,2386.0,0.6685315,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.94943355905746]}"
13724,347.0,570.0,474.0,2386.0,0.6685315,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.94943355905746]}"
13725,334.0,552.0,400.0,2414.0,0.7157072,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.94943355905746]}"
13726,379.0,604.0,555.0,2258.0,0.6054035,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92527510630511,50.94943355905746]}"
13727,379.0,604.0,555.0,2258.0,0.6054035,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92536493783352,50.94943355905746]}"
13728,474.0,718.0,753.0,2030.0,0.45885736,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92545476936193,50.94943355905746]}"
13729,474.0,718.0,753.0,2030.0,0.45885736,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92554460089035,50.94943355905746]}"
13730,522.0,744.0,776.0,1932.0,0.4268833,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92563443241876,50.94943355905746]}"
13731,390.0,612.0,602.0,2126.0,0.55865103,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92572426394717,50.94943355905746]}"
13732,390.0,612.0,602.0,2126.0,0.55865103,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92581409547559,50.94943355905746]}"
13733,331.0,569.0,445.0,2246.0,0.66926795,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92590392700399,50.94943355905746]}"
13734,357.0,602.0,454.0,2216.0,0.6599251,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9259937585324,50.94943355905746]}"
13735,357.0,602.0,454.0,2216.0,0.6599251,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92608359006081,50.94943355905746]}"
13736,440.0,677.0,658.0,2116.0,0.52559483,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92617342158923,50.94943355905746]}"
13737,440.0,677.0,658.0,2116.0,0.52559483,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92626325311764,50.94943355905746]}"
13738,569.0,821.0,933.0,1938.0,0.35005224,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92635308464605,50.94943355905746]}"
